run_id	commit	artifact_dir	worktree_dirty	strategy_sha256	experiment_sha256	protocol_sha256	rationale_sha256	quick_config_sha256	iteration	score	gates_passed	gate_flags	subwindow_trade_counts	trade_count	net_return_contribution_concentration	cost_stress	net_return_sum	avg_trade_net	win_rate	profit_factor	gross_return_sum	cost_return_sum	complexity_count	status	best_status	continuation	stop_reason	elapsed_seconds	note
attempt-0031	69d2cd3	results/autoresearch/attempt-0031	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	e8276d5ba8fc93f07e98ec0136cd76905ab9806584d8868a1b722dad5d3d8a4f	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	5c35f9cc35b23009bd3d2e8e2e764aada440822a3ec69d40d0c1f8d41cbcebe0	fd514272e08ed5436dcbbc38da4e2f9cbcbc097ded12240224d30b76b9978277	31	-0.2414030077222432	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	121,87,113,133,127,201	782	0.2327602159686401	-0.2414030077222432	-0.014541085999733897	-1.8594739130094496e-05	0.4833759590792839	0.8806474186867495	-0.014541085999733897	0.0	16	discard	unchanged	allowed		220.57871537501342	
attempt-0032	69d2cd3	results/autoresearch/attempt-0032	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	383684b6c647e5b3ae778074e02c885afdea0741f97a66f1d8f36aeb6fb29887	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	1d0ac98b4c8e07082e2448e0e4ec651ef9eed6773e8070b701211e6721ff3bbd	eb782116c4b1b1224202b0852d15080c4084626e18c2fb5895208440b49c9762	32	-0.246818378271497	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	126,93,120,139,130,203	811	0.23340343544666206	-0.246818378271497	-0.016260117611411426	-2.0049466845143558e-05	0.4833538840937115	0.8714599716421142	-0.016260117611411426	0.0	16	discard	unchanged	allowed		221.21072549998644	
attempt-0033	69d2cd3	results/autoresearch/attempt-0033	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	556d49b1cf4e7e3b6a7a81f702603bc18f8ea1557767f13ffac70926157fe8e6	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	2ecba77acb4cbe9b8458205ca3ecc77699aad871fb981e4b48500839628a143b	a2c7d4adffddf83ac7eae3df58ba7016de115d68aaf72e3ef1a09df9274f54d5	33	-0.246818378271497	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	126,93,120,139,130,203	811	0.23340343544666206	-0.246818378271497	-0.016260117611411426	-2.0049466845143558e-05	0.4833538840937115	0.8714599716421142	-0.016260117611411426	0.0	16	discard	unchanged	allowed		224.79901633400004	
attempt-0034	69d2cd3	results/autoresearch/attempt-0034	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	02507428468a2602598894a04ea56b4bfb0ee8a760f803256d68923d723ce7ba	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	a328359d414f28dd589f70c9b6fe20c8d37675bdae6685518106747eddb6fe4d	caccb9e0fc6fa68bbd21ac6b9e8a230be32a07a5993178d64dfe18971ed17afa	34	-0.246818378271497	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	126,93,120,139,130,203	811	0.23340343544666206	-0.246818378271497	-0.016260117611411426	-2.0049466845143558e-05	0.4833538840937115	0.8714599716421142	-0.016260117611411426	0.0	16	discard	unchanged	allowed		230.1053173749824	
attempt-0035	69d2cd3	results/autoresearch/attempt-0035	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	59536317c391d3cc7b98d0f33830a525c37537919db538dda21ada97bcea039f	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	2b100f87b5585c756c9fe1066ee480541cce628e54389b0737b2eb28dc4a81b2	acd85b53db5973cc92e5eb9e1a95497cf3c0ddfa1d548438b19771191cc10908	35	-0.21452013595254057	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	123,111,142,167,139,199	881	0.23914664638856795	-0.21452013595254057	-0.01789991341148833	-2.0317722373993565e-05	0.48467650397275824	0.8686838912800542	-0.01789991341148833	0.0	16	discard	unchanged	allowed		222.11375170800602	
attempt-0036	69d2cd3	results/autoresearch/attempt-0036	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	7ff3a1fe4d4b1e2ff2f913d815f545d17c7c9f2eec47bcbeacba7ac965f1d7ed	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	3fe8797c2fae37590e809c53f9bb4f65fbd39b7a78751abfb26c14d23d3df057	fb6cae81e3cb4ef9d225f8301fcd314abe7aae704c8416550edc47cbe8a85015	36	-0.2122363287723033	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	125,95,122,153,131,203	829	0.24454704842201638	-0.2122363287723033	-0.017070232348924456	-2.0591353858774978e-05	0.48492159227985526	0.8686809759208999	-0.017070232348924456	0.0	16	discard	unchanged	allowed		217.93858062499203	
attempt-0037	69d2cd3	results/autoresearch/attempt-0037	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	c34afc4c4ee6c19260361432c96e4e0c707f910b4f37a66462a88189dbdd9d37	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	a8970101fc4e2277ca44b080c398710dc621613b91a41d4dcad3febde06e6c00	fcc30facb60d23300ff5875a52dc2fd06a95253d67f38db486f4ce24f01e186f	37	-0.26812905883080534	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	121,90,115,131,129,204	790	0.23850755840868293	-0.26812905883080534	-0.02265575511097258	-2.867817102654757e-05	0.4810126582278481	0.8196472606523784	-0.02265575511097258	0.0	16	discard	unchanged	allowed		218.11116533301538	
attempt-0038	69d2cd3	results/autoresearch/attempt-0038	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	0acede62f05a98672d3a079ef78796440d7b21a1849bf4751f61de32994c82f4	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	43c55e0bc50d0bcf96fa1b8e97475eb00e3c686f9a2ca8dbae406d64cdd8949d	ae53a4b8a403ce024de53094f8de750af5dbba416070e7eb76b7238d8811df02	38	-0.26812905883080534	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	121,90,115,131,129,204	790	0.23850755840868293	-0.26812905883080534	-0.02265575511097258	-2.867817102654757e-05	0.4810126582278481	0.8196472606523784	-0.02265575511097258	0.0	16	discard	unchanged	allowed		220.26525883399881	
attempt-0039	69d2cd3	results/autoresearch/attempt-0039	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	a871c45fe1bce5c39b3d3b026c718e82b7d3644b19d0a5f85215bf11638dc0ed	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	adefb8571f58a0bd44171441ab015494f08e9217d9f6a6da8570450b6950c177	e50a0bccf6275cee1ab1b3124e1000b8a7e96b3e8c1d2478140b5b57e3aa4dbc	39	-0.25724553841120207	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	133,96,130,148,136,209	852	0.22557930164382894	-0.25724553841120207	-0.00742961612343664	-8.720206717648639e-06	0.49295774647887325	0.9427158615895613	-0.00742961612343664	0.0	16	discard	unchanged	allowed		221.0350038750039	
attempt-0040	69d2cd3	results/autoresearch/attempt-0040	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	366935eb3f7970ceecacdd39946cabb8f5a2888ba646d007638852801bcb0b7f	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	8ca44e9649b64ef80dc31e5b8228e95ea2103f12a7e166fc3232fbc0b3beb4a5	52f7825e6969e7c1007ba9cf595fb91e8f95836df2b2c37f49419888ad103118	40	-0.2718153812667539	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	103,81,103,118,110,189	704	0.2367310534502729	-0.2718153812667539	-0.013649312138260998	-1.9388227469120737e-05	0.4715909090909091	0.8740106901679787	-0.013649312138260998	0.0	16	discard	unchanged	allowed		215.64302112502628	
attempt-0041	69d2cd3	results/autoresearch/attempt-0041	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	e4c502354ce90c1c10242ef99085faf829c5d283c63e2ac956a6ca4b780e25cb	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	a24705fdc4611893dc80202ce4d6a09e73d2f20a8680573cfcf19820b8ba41ee	18eb7c3aa53894de976a1895e1b5167e8fb00d47be78c70b0b34848728256258	41	-0.246818378271497	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	125,93,118,138,130,205	809	0.23004923019799664	-0.246818378271497	-0.01572777302605586	-1.9441004976583262e-05	0.484548825710754	0.8752545163126159	-0.01572777302605586	0.0	16	discard	unchanged	allowed		218.40008416600176	
attempt-0042	69d2cd3	results/autoresearch/attempt-0042	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	d2ca1c21b78bc69e63ec4c17187933a4428fe9062a5c413f648b0135661baa91	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	2a3a41f092d2405dfe59dd8510a5eeb31ec163e3572caf61cad73be2bab1417d	3b4595ea20b5593efbfacae58e394336d49e4520457174c03a86d22e7e60ada3	42	-0.24764694143907656	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	123,91,117,138,130,201	800	0.2357083185810289	-0.24764694143907656	-0.017303483277817378	-2.1629354097271723e-05	0.485	0.8604878954763275	-0.017303483277817378	0.0	16	discard	unchanged	allowed		220.79750262500602	
attempt-0043	69d2cd3	results/autoresearch/attempt-0043	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	9d7340cb08d45f9c899961637df6e1a112e6e3ccd1aa1d7c1757ded713eb92df	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	0c0cc3b13cb658999b137604dab544544369f3e2a8219912d4677b8fc03255a4	32e5b344b9d5a0e76b25b0cf56760bfdfe3e9d3ac614de260a4b23527db4245a	43	-0.246818378271497	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	125,93,118,138,130,205	809	0.23004923019799664	-0.246818378271497	-0.01572777302605586	-1.9441004976583262e-05	0.484548825710754	0.8752545163126159	-0.01572777302605586	0.0	16	discard	unchanged	allowed		224.40675704201567	
attempt-0044	69d2cd3	results/autoresearch/attempt-0044	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	610e3e9edae41df556c5e0630073d0fe88554249b6121c82e5e9a6d75e671527	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	93c99b02125abc7bcaccc4de0b4c59699452d44cbf284dfb430de09bf19f2065	2c175a42324e041d0f818a87d59f30ec382d07c95abb49b9e11c15454ce9626f	44	-0.21768975357714207	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	90,75,96,108,101,148	618	0.2358747344193741	-0.21768975357714207	-0.01035472384500137	-1.6755216577672122e-05	0.4546925566343042	0.8298536103589336	-0.01035472384500137	0.0	16	discard	unchanged	allowed		213.63833366701147	
attempt-0045	69d2cd3	results/autoresearch/attempt-0045	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	1b0d738675dd18f1d9941b186388249f72c6aaf200dbb31be23404efd781671a	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	63239f6327baaab835f5dc8c9b549dac017bce3c296043d08f4f592ca0f4865d	f1504ba9fcbfca9d60a2fb4ae965a36f3c81d398af6a8245437af0e7e9cf20ad	45	-0.2227578989278628	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	90,75,96,108,101,148	618	0.24145765463036736	-0.2227578989278628	-0.011502064094180699	-1.8611754197703397e-05	0.49514563106796117	0.8591571672467377	-0.011502064094180699	0.0	16	discard	unchanged	allowed		211.96613587500178	
attempt-0046	69d2cd3	results/autoresearch/attempt-0046	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	b5525e806b28e8942c6c6e685aef2797eff817a0848899cb3853ed473502323a	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	43d8f931eadcf4060c82c1258d6a621c382a3c4eeec1dd2e01792685c3c3e57b	5ee02505ff3fa5f9ec218ddecfa2c2cdc51e930d1d7f35de369d083f9619ea6a	46	-0.11528139610730682	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	105,98,132,131,118,158	742	0.23096084795778135	-0.11528139610730682	0.0006884669169672389	9.278529878264675e-07	0.5080862533692723	1.0062869580295872	0.0006884669169672389	0.0	16	discard	unchanged	allowed		218.2926920420141	
attempt-0047	69d2cd3	results/autoresearch/attempt-0047	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	e261aadfead2e25b38fb2e67392b918f0d77ea162d5e534823226b92b0233759	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	c8319b2971022695a5a483400fe9e34082df561111d6ff8771d9575b10031476	13cd57b7e0a8c20e3af2d630148cb9c119beb2fc6c08804542e80bb82c065a9f	47	-0.18058670599239035	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	56,53,71,82,72,131	465	0.250430787709207	-0.18058670599239035	0.0037369399549994605	8.036430010751528e-06	0.513978494623656	1.0591268965068419	0.0037369399549994605	0.0	16	discard	unchanged	allowed		207.49206570800743	
attempt-0048	69d2cd3	results/autoresearch/attempt-0048	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	3b6edbfce15b195b4e79dd532f6d514d37ded5932cc11a4bea3c3c791243cf15	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	faab0c8bc2d6ec2ffba8a90519af93d9d4aeb581bcab06f0e17cacb0a929e8f6	84961e7eba8b319ec421d02627daf58eb12324dacde578621130b1d9334c5bb3	48	-0.6541369136196217	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	35,18,22,30,29,55	189	0.24779079723428674	-0.6541369136196217	-0.007967990633700569	-4.215868060159031e-05	0.43915343915343913	0.6246614698214625	-0.007967990633700569	0.0	16	discard	unchanged	allowed		187.44251545800944	
attempt-0049	69d2cd3	results/autoresearch/attempt-0049	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	5c8f72d4c4a684f2e50253f7ed74fcf54b8eb6a2d84b5e5d49e7b0db42fc9d59	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	eedeba78eeb1ae6aa6151a71b0c27178ba0137f286c94efea95b237855b1fb35	7d8c0b7c452e100e0015d6daa39ffa3bff30befc48f54210bc3f066e2ca74293	49	-0.8333193229056376	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	35,18,22,30,29,55	189	0.27149656793316423	-0.8333193229056376	-0.01151766105216627	-6.09400055670173e-05	0.455026455026455	0.5795861011038952	-0.01151766105216627	0.0	16	discard	unchanged	allowed		187.421704709006	
attempt-0050	69d2cd3	results/autoresearch/attempt-0050	true	7cb580eda029aed650aeae9d5ef9cd44d05231e48cd90e67fc0ecd0c2c5641ab	bc1868db145228c7186b6054dd1e5ebc9206601e995658f8e9a2cded5dc0d042	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	9e2c7e813063f02d0e4c81ff15f49cc17a5d01b3c8e1d817fbf8e00d3aae28c7	8add8cd7517beeec60316c7044b4830ea44058707ad032402895cb642fd86180	50	-0.35912910712098756	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	44,34,40,51,45,72	286	0.2720640940733633	-0.35912910712098756	-0.018212607883747012	-6.368044714596857e-05	0.458041958041958	0.6486762153724448	-0.018212607883747012	0.0	16	discard	unchanged	allowed		192.3734906250029	
attempt-0051	69d2cd3	results/autoresearch/attempt-0051	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	7fe181eaab6c61c48b5a3234aa1200c38193e4fde6253ea400077a208a19f950	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	0e2df4349ebe9276e02416adc5eeb1c9fa996a24c4b898b73d8d8c98abf40964	eebe0a086a5b30466ac771cc45effd21c572341b356d222abbd3b0a213908ed1	51	-0.16480621819209143	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	78,67,68,84,80,83	460	0.26135237775007547	-0.16480621819209143	-0.008662714203780293	-1.8831987399522378e-05	0.40217391304347827	0.8498142539132484	-0.008662714203780293	0.0	28	discard	unchanged	allowed		217.7997800000012	
attempt-0052	69d2cd3	results/autoresearch/attempt-0052	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	11710edd77855ca4a077927f7c58b243054eadb9483644bc22a3c7db05c9d78a	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	49364b6fbc576be5d4e26ecd5b970c366ad680567c4ab77ce8838dd86feee064	01f28bf1b60483fef14f051046934465a44bd509cfc096c1292fbe665e7df007	52	-0.2369607267314001	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	103,89,85,107,97,88	569	0.2577341022629812	-0.2369607267314001	-0.01004413614130737	-1.7652260353791514e-05	0.39191564147627417	0.8592803043575067	-0.01004413614130737	0.0	28	discard	unchanged	allowed		229.57228566598496	
attempt-0053	69d2cd3	results/autoresearch/attempt-0053	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	1644414466b7f4c1fb7d5e82d8ac880747db11c757e83029c109dcf2ce35ecd6	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	41734e4ab6d8ed04e60107ca55046b57d02eab77a76a4852d85d09a0008a13e3	4c43e42417415c41ba118b6d5a936a8f691de7795fa58b1f2697e09468bc7e39	53	-0.47403940383802484	false	trade_floor=fail,subwindow_coverage=fail,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	24,31,16,9,19,7	106	0.4828476750729631	-0.47403940383802484	-0.003449308208781522	-3.254064347907096e-05	0.3490566037735849	0.7786461920116189	-0.003449308208781522	0.0	28	discard	unchanged	allowed		193.4577739170054	
attempt-0054	69d2cd3	results/autoresearch/attempt-0054	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	4a3beec35a82f67db86e543c5454951218e988f9855ce74a71a86ce79e1213ce	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	0472d9a8aa024dec0bea3c07c240a2be455303a6e490079103418e9fb7ba8df0	ee3d4663af46c111909fa48425d855925234044112b3e90830cf1b85e83dee4a	54	-0.35831987192098835	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	42,25,35,64,55,67	288	0.35197348004118956	-0.35831987192098835	-0.004812400533236884	-1.670972407373918e-05	0.4166666666666667	0.8583195646381316	-0.004812400533236884	0.0	28	discard	unchanged	allowed		203.00162379199173	
attempt-0055	69d2cd3	results/autoresearch/attempt-0055	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	ca9245e9772836593a281285679ba5f0e87f5dfbdc5d929fdbee9d8408d275ea	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	309a68eee8441841b5f29793af07b9fe72eb30c549e720bd3db27d41385a36ba	b45bdb3a179a831b71325d51822f3a9b72d2f028260e6109bf161a7d8e46a823	55	-0.24154137406966286	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	74,60,60,83,77,81	435	0.2712740044962364	-0.24154137406966286	-0.006717957236306759	-1.5443579853578755e-05	0.40229885057471265	0.8543450517320492	-0.006717957236306759	0.0	28	discard	unchanged	allowed		208.6289374579792	
attempt-0056	69d2cd3	results/autoresearch/attempt-0056	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	b33a086c51caad81b369226682e2c7498adad40190685f814f8b63951a822f29	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	153f066074d81846fb18f2659782e54d89ff3c710a2844ce0659380a40a9b437	1f49720b834981fa1ae5af7491fb77b67cc38eb2446e4d7b5fda0451e46515a0	56	-0.28229727852527287	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	80,68,70,86,83,82	469	0.2629360111265273	-0.28229727852527287	-0.00978660160860036	-2.0866954389339788e-05	0.39019189765458423	0.8572396798597134	-0.00978660160860036	0.0	28	discard	unchanged	allowed		233.35475537501043	
attempt-0057	69d2cd3	results/autoresearch/attempt-0057	true	dae1702874af3880787103b45b058baeb5b1717a91cf8b35a69e96d6c2716aa0	ed10e9d222849178fe180d1b15c1e9427a4c060927f9142dfceb36b445d15cfa	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	8a03cbe7363ecf6731ea8efedb97b5e2c557542b9bf674dfaa6239ee3707c002	5b7bab1f975ccf84063cd2e6b89bf9228ef2eec57aa2d098019c9a0becff9698	57	-0.3848189527473947	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	72,60,59,42,40,42	315	0.30387909339019115	-0.3848189527473947	-0.00976145668732498	-3.098875138833327e-05	0.36507936507936506	0.7558533597647736	-0.00976145668732498	0.0	28	discard	unchanged	allowed		197.2364547920006	
attempt-0058	69d2cd3	results/autoresearch/attempt-0058	true	ee16514621a20e599566b93d48f5554a77feb7b9ea75be579792f6ecd1fb48bb	2c46c33b3b10eddecf87fa81815796d56dad4e79eded27d88111f478c051cd68	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	181fe8b8594196e6b89e6097489c1bc88c3b68f28d0868434c10cddf5599693b	e85073628c187cc756ff740f80571c1d8f6372eb14555dc7e82204f9f432d90d	58	-0.24302068388009126	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	54,54,52,70,72,69	371	0.2508378076218719	-0.24302068388009126	-0.007720972636647357	-2.081124699904948e-05	0.4123989218328841	0.8579415118480934	-0.007720972636647357	0.0	38	discard	unchanged	allowed		223.0672517910134	
attempt-0059	69d2cd3	results/autoresearch/attempt-0059	true	ee16514621a20e599566b93d48f5554a77feb7b9ea75be579792f6ecd1fb48bb	9ee1448d32e4ddde1294cd1707a74c54b17910737266af7503228c330ac64d3d	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	953ae67a30b872db42537010477c3646fa4a193b6c0dc0bcc01070036b6f1f15	617322f3e7496a81e087c7363e56db7f2aa64d0166fe73fff1d63e4d251e1705	59	-0.23644596426065026	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	54,54,52,70,72,69	371	0.2500713210689916	-0.23644596426065026	-0.006360507850307685	-1.714422601161101e-05	0.2884097035040431	0.8256973653696927	-0.006360507850307685	0.0	38	discard	unchanged	allowed		224.56435329199303	
attempt-0060	69d2cd3	results/autoresearch/attempt-0060	true	ee16514621a20e599566b93d48f5554a77feb7b9ea75be579792f6ecd1fb48bb	19fcaaf16ee9edb430c0f7f17c4817107a7f91c2942156fa053b056ce4dbe255	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	3e0e10e6d6fdc19d69ecc303b44d66ba0244b2d66b8b53ef94d94bae714ef23e	29f7d49c039e4e28c97a796fbb512875652bec2446733090b5e2adab4702683c	60	-0.2532317634397096	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	54,54,52,70,72,69	371	0.23762621381268617	-0.2532317634397096	-0.008483715872467311	-2.286715868589572e-05	0.29380053908355797	0.768437241618886	-0.008483715872467311	0.0	38	discard	unchanged	allowed		225.59085220799898	
attempt-0061	69d2cd3	results/autoresearch/attempt-0061	true	ee16514621a20e599566b93d48f5554a77feb7b9ea75be579792f6ecd1fb48bb	012cc61bb55e5a03eb44174e582ca091f52589c310d4c85930300db6d36a7840	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	0ef517c7ea66f30524db2f7c6ae4d34f5287a6e668426790dbeeef5ddb67ff1e	028a297f31cc672eaea760b6a2391bae15f6c581c3dc2ce2490829fcceb13f5c	61	-0.2650293804964802	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	81,75,73,95,91,78	493	0.23808563857093445	-0.2650293804964802	-0.013432633768875948	-2.7246721640722005e-05	0.3975659229208925	0.8231271092014267	-0.013432633768875948	0.0	38	discard	unchanged	allowed		231.29724083299516	
attempt-0062	69d2cd3	results/autoresearch/attempt-0062	true	ee16514621a20e599566b93d48f5554a77feb7b9ea75be579792f6ecd1fb48bb	e83fda4e866ece785d255c929e4edbb39d979e284dea35182013fb682d78ed97	15b45634781feb4453f60a2d231a776e5fbbc0b769186e0331e83e4bab8fb1da	235fb07973cf9aaeb5b8259983384657489020a6d41177cc2d8a4cc43be7fceb	a4c9677c22d214082e5f246d083cc2678d2804ca90d8b01c4131420c248cb38b	62	-0.08460023678785679	false	trade_floor=pass,subwindow_coverage=pass,breadth=pass,cost_stress=fail,complexity_cap=pass,train_floor=fail	32,32,32,50,47,49	242	0.36727570797170594	-0.08460023678785679	0.0005942634776985469	2.4556342053658963e-06	0.45867768595041325	1.0173832023522487	0.0005942634776985469	0.0	38	discard	unchanged	allowed		207.56410695900558	
