symbol,decision_time,as_of_time,side,weight,max_hold_bars,metadata
ADA-PERP,2026-01-11T12:01:00+00:00,2026-01-11T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 12.78118609406853, ""funding_pressure_bps"": 3.3514999999999997, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-11T16:01:00+00:00,2026-01-11T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 27.796991876456456, ""funding_pressure_bps"": 3.7549999999999994, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-12T04:01:00+00:00,2026-01-12T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 85.45421958213728, ""funding_pressure_bps"": 3.7549999999999994, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-12T16:01:00+00:00,2026-01-12T16:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 172.7306137449469, ""funding_pressure_bps"": 1.2658, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-13T04:01:00+00:00,2026-01-13T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 54.38764674174479, ""funding_pressure_bps"": 3.0715000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-14T04:01:00+00:00,2026-01-14T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 116.41720123544808, ""funding_pressure_bps"": 4.5396, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-14T04:01:00+00:00,2026-01-14T04:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 134.86953575059468, ""funding_pressure_bps"": 2.8714000000000004, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-14T08:01:00+00:00,2026-01-14T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 65.78947368421018, ""funding_pressure_bps"": 2.8714000000000004, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-01-14T16:01:00+00:00,2026-01-14T16:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 242.46348658176987, ""funding_pressure_bps"": 3.9594, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-15T08:01:00+00:00,2026-01-15T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 47.22843649018094, ""funding_pressure_bps"": 5.0, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-15T08:01:00+00:00,2026-01-15T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 55.03849976286945, ""funding_pressure_bps"": 3.6361, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-17T12:01:00+00:00,2026-01-17T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 8.579475348409193, ""funding_pressure_bps"": 2.6059, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-17T16:01:00+00:00,2026-01-17T16:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 128.3987915407847, ""funding_pressure_bps"": 1.0474999999999999, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-18T04:01:00+00:00,2026-01-18T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 42.78269300690862, ""funding_pressure_bps"": 2.8995, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-01-18T08:01:00+00:00,2026-01-18T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 21.899408715964075, ""funding_pressure_bps"": 3.3632000000000004, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-18T16:01:00+00:00,2026-01-18T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 28.01685224194994, ""funding_pressure_bps"": 2.1685000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-19T08:01:00+00:00,2026-01-19T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 31.94857090961012, ""funding_pressure_bps"": 2.6139, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-19T08:01:00+00:00,2026-01-19T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 15.871726456417878, ""funding_pressure_bps"": 1.8827, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-20T12:01:00+00:00,2026-01-20T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 22.058556840625076, ""funding_pressure_bps"": 2.4354999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-20T12:01:00+00:00,2026-01-20T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 54.05265524369041, ""funding_pressure_bps"": 2.0221, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-20T16:01:00+00:00,2026-01-20T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 55.991041433369745, ""funding_pressure_bps"": 1.4092, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-20T16:01:00+00:00,2026-01-20T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 23.229734059595497, ""funding_pressure_bps"": 1.0437999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-21T04:01:00+00:00,2026-01-21T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 45.5215083789473, ""funding_pressure_bps"": 3.4591, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-21T04:01:00+00:00,2026-01-21T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 50.28057301643018, ""funding_pressure_bps"": 1.7924, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-01-23T12:01:00+00:00,2026-01-23T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 40.980247520694405, ""funding_pressure_bps"": 1.9841000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-23T12:01:00+00:00,2026-01-23T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 67.4699125288547, ""funding_pressure_bps"": 1.1409, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-23T16:01:00+00:00,2026-01-23T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 46.407038102147524, ""funding_pressure_bps"": 2.9364000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-24T16:01:00+00:00,2026-01-24T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 43.18957197808837, ""funding_pressure_bps"": 1.4433, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-25T12:01:00+00:00,2026-01-25T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 18.55896431925963, ""funding_pressure_bps"": 2.3728000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-25T12:01:00+00:00,2026-01-25T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 9.743423189347844, ""funding_pressure_bps"": 1.2277, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-01-26T16:01:00+00:00,2026-01-26T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 19.342359767891004, ""funding_pressure_bps"": 1.9534, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-26T16:01:00+00:00,2026-01-26T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 77.25321888412128, ""funding_pressure_bps"": 1.6580000000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-27T04:01:00+00:00,2026-01-27T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 18.910079467491236, ""funding_pressure_bps"": 2.1704, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-27T12:01:00+00:00,2026-01-27T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 31.500572737686028, ""funding_pressure_bps"": 2.9620000000000006, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-27T12:01:00+00:00,2026-01-27T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 27.51135703207508, ""funding_pressure_bps"": 1.0186, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-01-27T16:01:00+00:00,2026-01-27T16:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 122.4248564674113, ""funding_pressure_bps"": 3.5365, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-28T08:01:00+00:00,2026-01-28T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 7.975753708726607, ""funding_pressure_bps"": 1.6420000000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-28T12:01:00+00:00,2026-01-28T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 111.01859561476468, ""funding_pressure_bps"": 4.7727, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-28T12:01:00+00:00,2026-01-28T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 86.84538135944831, ""funding_pressure_bps"": 4.369400000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-29T08:01:00+00:00,2026-01-29T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 25.692263773908763, ""funding_pressure_bps"": 3.7923, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-01-29T08:01:00+00:00,2026-01-29T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 26.216226286002176, ""funding_pressure_bps"": 3.6977, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-01-30T04:01:00+00:00,2026-01-30T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 31.70684039878635, ""funding_pressure_bps"": 2.5397000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-01-30T04:01:00+00:00,2026-01-30T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -15.630746598013223, ""funding_pressure_bps"": -1.1832999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-30T04:01:00+00:00,2026-01-30T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -89.4019616352748, ""funding_pressure_bps"": -1.0836999999999999, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-30T08:01:00+00:00,2026-01-30T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -33.711308611706905, ""funding_pressure_bps"": -1.7780999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-01-31T04:01:00+00:00,2026-01-31T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -32.04018011776944, ""funding_pressure_bps"": -3.8072999999999997, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-01-31T04:01:00+00:00,2026-01-31T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -74.83629560336658, ""funding_pressure_bps"": -2.0315, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-01T04:01:00+00:00,2026-02-01T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 31.06301427040714, ""funding_pressure_bps"": 1.6868999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-02-01T04:01:00+00:00,2026-02-01T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 10.969285999200551, ""funding_pressure_bps"": 1.1836, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-01T04:01:00+00:00,2026-02-01T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -8.574695121950082, ""funding_pressure_bps"": -4.7075000000000005, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-01T04:01:00+00:00,2026-02-01T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -10.912033479917316, ""funding_pressure_bps"": -3.054, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-02T04:01:00+00:00,2026-02-02T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -150.60528071680457, ""funding_pressure_bps"": -5.6112, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-02T04:01:00+00:00,2026-02-02T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -200.5518570427467, ""funding_pressure_bps"": -4.653, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-02T04:01:00+00:00,2026-02-02T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -134.39007580978713, ""funding_pressure_bps"": -2.6223, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-02-02T08:01:00+00:00,2026-02-02T08:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 222.1012520413712, ""funding_pressure_bps"": 3.0711, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-03T04:01:00+00:00,2026-02-03T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -31.567482939945933, ""funding_pressure_bps"": -5.722099999999999, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-03T04:01:00+00:00,2026-02-03T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -13.351134846461, ""funding_pressure_bps"": -3.4248, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-03T04:01:00+00:00,2026-02-03T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -30.634979576680266, ""funding_pressure_bps"": -1.6767999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-02-04T04:01:00+00:00,2026-02-04T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 106.01808543810432, ""funding_pressure_bps"": 1.6256000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-04T12:01:00+00:00,2026-02-04T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -103.2989003665441, ""funding_pressure_bps"": -2.0339, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-04T12:01:00+00:00,2026-02-04T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -33.25594250967345, ""funding_pressure_bps"": -1.8773000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-04T12:01:00+00:00,2026-02-04T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -52.86098488361368, ""funding_pressure_bps"": -1.8634000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-06T04:01:00+00:00,2026-02-06T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -211.43673460937262, ""funding_pressure_bps"": -3.6624000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-06T04:01:00+00:00,2026-02-06T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -92.63343625937281, ""funding_pressure_bps"": -1.9726, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-06T04:01:00+00:00,2026-02-06T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -115.26232114467349, ""funding_pressure_bps"": -1.5533000000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-07T08:01:00+00:00,2026-02-07T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -204.60358056266003, ""funding_pressure_bps"": -7.002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-07T08:01:00+00:00,2026-02-07T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -295.34450917336306, ""funding_pressure_bps"": -5.2267, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-07T08:01:00+00:00,2026-02-07T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -257.3492015054413, ""funding_pressure_bps"": -2.8442000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-07T08:01:00+00:00,2026-02-07T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -266.2022579870293, ""funding_pressure_bps"": -2.4470000000000005, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-08T04:01:00+00:00,2026-02-08T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -69.95581737849865, ""funding_pressure_bps"": -4.3492999999999995, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-08T04:01:00+00:00,2026-02-08T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -24.799094118121978, ""funding_pressure_bps"": -4.3292, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-02-08T12:01:00+00:00,2026-02-08T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 103.31274564851168, ""funding_pressure_bps"": 1.1701, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-08T12:01:00+00:00,2026-02-08T12:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 123.66089455806639, ""funding_pressure_bps"": 1.1072000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-09T08:01:00+00:00,2026-02-09T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -58.13140578856735, ""funding_pressure_bps"": -1.7795, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-09T12:01:00+00:00,2026-02-09T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -87.15422508526083, ""funding_pressure_bps"": -3.1433999999999997, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-09T12:01:00+00:00,2026-02-09T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -75.65263718700032, ""funding_pressure_bps"": -1.8202999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-09T12:01:00+00:00,2026-02-09T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -61.56892925945678, ""funding_pressure_bps"": -1.4677, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-10T04:01:00+00:00,2026-02-10T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -144.55151964417934, ""funding_pressure_bps"": -2.4981999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-10T04:01:00+00:00,2026-02-10T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -123.08943389949589, ""funding_pressure_bps"": -1.9175, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-10T04:01:00+00:00,2026-02-10T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -157.79092702169595, ""funding_pressure_bps"": -1.5238, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-10T04:01:00+00:00,2026-02-10T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -236.3210559931883, ""funding_pressure_bps"": -1.0361, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-11T04:01:00+00:00,2026-02-11T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -80.01541037533033, ""funding_pressure_bps"": -3.9148, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-02-11T04:01:00+00:00,2026-02-11T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -37.979491074819904, ""funding_pressure_bps"": -2.5918, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-11T04:01:00+00:00,2026-02-11T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -123.24277943412176, ""funding_pressure_bps"": -2.5326999999999997, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-11T08:01:00+00:00,2026-02-11T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -117.9425576062032, ""funding_pressure_bps"": -1.0822, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-02-12T04:01:00+00:00,2026-02-12T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -8.386717923761777, ""funding_pressure_bps"": -1.8383, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-12T08:01:00+00:00,2026-02-12T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -9.041269841270072, ""funding_pressure_bps"": -5.5716, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-12T16:01:00+00:00,2026-02-12T16:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -96.70563230605778, ""funding_pressure_bps"": -1.707, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-02-13T12:01:00+00:00,2026-02-13T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -13.456411929313461, ""funding_pressure_bps"": -1.7939, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-02-14T04:01:00+00:00,2026-02-14T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 30.045586406961533, ""funding_pressure_bps"": 1.5128, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
